username,diemqt,total_submissions,total_problems,total_assignments,final_ratio,avg_duration,max_duration,avg_submit_hour,early_bird_ratio,night_owl_ratio,avg_score,std_score,best_score,score_status_ratio,problem_revisit_ratio,avg_wrong,avg_verdicts,avg_time_per_case,avg_mem_per_case,avg_verdict_entropy,avg_attempts_per_problem,avg_score_improvement_to_final,avg_score_volatility_per_problem,avg_gap_before_final_submission,suspiciously_perfect_problems_ratio,submit_time_entropy,avg_score_progression,avg_problem_duration,verdict_diversity,active_days,activity_days_span,avg_score_trend,final_score_ratio,avg_attempts_before_final,late_night_submit_ratio,assignment_completion_ratio,avg_efficiency_per_problem,weekend_submit_ratio,max_streak_days,compilation_recovery_ratio,avg_learning_velocity,problem_switches,avg_submissions_per_problem_per_day
020f253c343856ea875e959023e79fb1d4d9c0a3,10.0,0.0019120458891013,0.0070422535211267,0.0,0.6666666666666666,0.622347337228383,4.526123474501184e-05,0.4705882352941176,1.0,0.0,0.5619000000000001,0.7231802403274028,1.0,1.0,0.0263157894736842,0.4333333333333333,0.3852993479549496,0.0105150469846556,0.0355996365281819,0.0,0.0263157894736842,0.15715,0.3143,6.675520057547053e-05,0.0,0.0,0.5563117647058824,3.272234327486847e-05,0.0038022813688212,0.0,0.0,0.55048,0.5,0.0263157894736842,0.0,1.0,0.736842105263158,0.0,0.0,0.0,0.5134130612603905,0.0076628352490421,0.0263157894736842
0248e16d134e1bd5b4352701e1f23b904b7c4cdf,8.0,0.1959847036328872,0.3450704225352113,0.3181818181818182,0.2475728155339805,0.6226031531699294,0.0053082693731649,0.2946887492861222,0.7815533980582524,0.0,0.5748398058252427,0.5858138506768189,1.0,0.8883495145631068,0.1642105263157894,0.1357605177993527,0.1559613492095464,0.0289560126667956,0.0086876875522035,0.0358260718151783,0.1642105263157894,0.509474,0.5151932155194242,0.0019331795939354,0.26,0.8249520006437947,0.5300873444873445,0.0059210442173081,0.091254752851711,0.1176470588235294,0.8873626373626374,0.4688455284552845,0.9979215686274512,0.1631578947368421,0.0,1.0,0.4422178590876651,0.058252427184466,0.0,0.217391304347826,0.5633911892061233,0.2260536398467433,0.1519364448857994
024af5e4f76c23e7f08616c60e595453e538a1ba,9.5,0.2476099426386233,0.6267605633802817,0.3181818181818182,0.3461538461538461,0.6234054555590591,0.0333466778981582,0.5081447963800905,0.6192307692307693,0.0,0.5460038461538462,0.6168614728827345,1.0,0.8,0.0994152046783625,0.0773076923076923,0.0894852035930874,0.0116025478312388,0.0095036589292642,0.0246474043919007,0.0994152046783625,0.33309,0.5371919808048886,0.3061113327197857,0.4222222222222222,0.816141758109649,0.5843831808765173,0.2183057205721875,0.1673003802281368,0.3823529411764705,1.0,0.4666666666666667,0.9001011111111111,0.0994152046783625,0.0,1.0,0.6168967103749712,0.2961538461538461,0.1764705882352941,0.2352941176470588,0.5591911973996204,0.4291187739463601,0.0789473684210526
0297fd76b36e100882756e636bb03031255f57da,9.0,0.2590822179732313,0.3309859154929577,0.2272727272727272,0.1801470588235294,0.6249984192472317,0.0895145467888014,0.5525519031141868,0.5735294117647058,0.0,0.5892172794117647,0.5040767244417139,1.0,0.9154411764705882,0.2456140350877192,0.1182598039215686,0.1490637748875483,0.0438055408813538,0.0156355092506071,0.0455206236650676,0.2456140350877192,0.5115065217391305,0.5460279629789114,0.0130058497302707,0.3125,0.8357144668657125,0.5458388406268941,0.148691485471071,0.0874524714828897,0.338235294117647,0.9862637362637364,0.467650676506765,0.9973244897959184,0.2425629290617849,0.0,0.7499999999999999,0.463738460255488,0.0294117647058823,0.1764705882352941,0.1304347826086956,0.539047495911615,0.21455938697318,0.1859649122807017
02c88d535d7393d30ce3338174d0a17ee7e8b8cc,9.0,0.1682600382409178,0.4929577464788732,0.1818181818181818,0.4011299435028249,0.6341005835013342,0.2693881197199362,0.5516782984380193,0.3389830508474576,0.0831567796610168,0.6998463276836159,0.5144134006997346,1.0,0.9322033898305084,0.078576723498888,0.0781544256120527,0.0802079042461629,0.005022807421938,0.0061253656027535,0.0032413849227005,0.078576723498888,0.3083169014084507,0.628704730023934,0.0268782711012422,0.5492957746478874,0.7695002757249156,0.6600884920634921,0.01205465734473,0.053231939163498,0.25,0.903846153846154,0.4696969696969697,0.9859154929577464,0.078576723498888,0.0847457627118642,1.0,0.6983957408018804,0.1186440677966101,0.2352941176470588,0.6666666666666666,0.5409259323290511,0.3026819923371647,0.0699445983379501
02f8a629f1a01a476de3944da2860d1c107f1b28,6.5,0.4435946462715105,0.7253521126760564,0.6818181818181819,0.2258064516129032,0.6279941048774719,0.1504533733185021,0.5616698292220114,0.5053763440860215,0.0052755376344085,0.419525376344086,0.5976839602126808,1.0,0.7978494623655914,0.1826923076923076,0.1263082437275985,0.1456425161417799,0.0245649554710552,0.010635050128651,0.0556993438006834,0.1826923076923076,0.4596375,0.4761940227164266,0.0031284586560738,0.2403846153846154,0.9589114320685824,0.4989324781835811,0.0489775749407519,0.2965779467680608,0.7058823529411765,0.9945054945054946,0.4667241379310345,0.8770342857142858,0.1821862348178137,0.0,1.0,0.4319104420691107,0.210752688172043,0.1764705882352941,0.1489361702127659,0.5339729657707253,0.6015325670498084,0.1149963950973323
0304aa9c12a1c900dcb4413c6a4ce40cc05b1696,9.5,0.1376673040152963,0.4084507042253521,0.1818181818181818,0.4068965517241379,0.6228081689509849,0.0023763471669047,0.5322515212981744,0.6689655172413793,0.0,0.7260641379310345,0.4995615785299096,1.0,0.9241379310344828,0.0767172167707404,0.0710344827586206,0.0768554667538785,0.0065144946261257,0.0027181988482109,0.0,0.0767172167707404,0.2322881355932203,0.5040570123817436,0.0003969299157162,0.5423728813559322,0.7597043821515954,0.5390312500000001,0.0007503117157503,0.053231939163498,0.1470588235294117,0.8901098901098902,0.4677777777777778,0.9796610169491524,0.0767172167707404,0.0,1.0,0.6983017303372028,0.1172413793103448,0.1176470588235294,0.5454545454545454,0.5407664321970184,0.264367816091954,0.0745614035087719
0306a80129ed6d5afadece8164929697bbbdea69,9.0,0.0717017208413001,0.1126760563380281,0.2727272727272727,0.2236842105263158,0.6227689640039534,0.0086831429030847,0.4156346749226006,0.7105263157894737,0.0,0.1907894736842104,0.541197502619982,1.0,0.881578947368421,0.1826625386996904,0.0201754385964912,0.0269085577013072,0.0149546430606073,0.0272541419658341,0.0,0.1826625386996904,0.3529411764705882,0.3550287728033476,0.0024005545196677,0.4117647058823529,0.7575411775709022,0.4452240896358543,0.0017384728472021,0.0380228136882129,0.1029411764705882,0.991758241758242,0.4737777777777778,0.7647058823529411,0.1826625386996904,0.0,1.0,0.4844464101430045,0.3157894736842105,0.1764705882352941,0.0,0.5092474348293093,0.0727969348659003,0.1578947368421052
0341249377940c004d0823408ace7cddbddbc923,10.0,0.2801147227533461,0.4929577464788732,0.4545454545454545,0.2857142857142857,0.6267908540401972,0.1278575621002007,0.4351740696278511,0.6802721088435374,0.0,0.5634343537414966,0.5776166798371775,1.0,0.8809523809523809,0.1653076352853965,0.1505668934240362,0.206158337668203,0.0113944975097387,0.0729097708101043,0.0520166872198617,0.1653076352853965,0.3581171428571428,0.5521919793411401,0.3424755909976314,0.3661971830985915,0.8327030246999443,0.4904587009413117,0.3789342048630317,0.1254752851711026,0.4411764705882353,0.9807692307692308,0.4666666666666667,0.9952380952380953,0.1526315789473684,0.0,1.0,0.509338106381668,0.2517006802721088,0.4117647058823529,0.4857142857142857,0.5681211081191673,0.425287356321839,0.1005732152162584
0367f82909c46a900501cc32d02b913923f75314,10.0,0.0105162523900573,0.0140845070422535,0.0,0.25,0.6224572699799935,0.0003810148971663,0.0735294117647058,1.0,0.0,0.4153166666666667,0.362541482683936,1.0,1.0,0.1578947368421052,0.2861111111111111,0.3581308041888955,0.1266921466864495,0.0882039108109014,0.0,0.1578947368421052,0.3650666666666666,0.3199975604485918,0.000276722125346,0.0,0.1870169404143561,0.4242405882352941,0.0004179130298333,0.0076045627376425,0.0,0.0,0.4550884848484848,0.6369666666666667,0.1578947368421052,0.0,1.0,0.2397660818713449,0.0,0.0,0.0,0.4939973973743718,0.0191570881226053,0.1578947368421052
038dfa39ea11eb199e32e61fa4bd264d6d7ebc72,10.0,0.1615678776290631,0.3661971830985915,0.1818181818181818,0.3117647058823529,0.6305630096701823,0.0949785836277409,0.4716262975778547,0.8235294117647058,0.0,0.4438235294117647,0.605240148395145,1.0,0.7823529411764706,0.1161866931479642,0.1215686274509804,0.1394748770877645,0.0171024146544545,0.005796159308685,0.0480751425292981,0.1161866931479642,0.4598396226415094,0.5783556814338914,0.00828293957578,0.2830188679245283,0.6316814071831748,0.5728787915166067,0.0129227472577554,0.1368821292775665,0.2205882352941176,0.8928571428571429,0.4698224852071006,0.9025716981132076,0.1161866931479642,0.0,1.0,0.5163702566880322,0.0647058823529411,0.1176470588235294,0.2702702702702703,0.5601863030403514,0.2796934865900383,0.0871710526315789
041dc9a457bc7a9f1dcb5b215aaa78a6868483f5,9.0,0.0325047801147227,0.1408450704225352,0.2727272727272727,0.6,0.6237414808121239,0.0089029642800188,0.4504201680672268,0.8571428571428571,0.0,0.6285714285714286,0.6933053215629915,1.0,0.9428571428571428,0.0350877192982456,0.0104761904761904,0.0110085527987128,0.0,0.0,0.0,0.0350877192982456,0.2857142857142857,0.8689448202427713,0.0025550544004161,0.7142857142857143,0.6934482745871662,0.7843137254901961,0.0007978214932635,0.0114068441064638,0.0735294117647058,0.8186813186813188,0.4666666666666667,1.0,0.0350877192982456,0.0,1.0,0.8108366153478934,0.4857142857142857,0.1764705882352941,0.5,0.5387487008900828,0.0842911877394635,0.0311004784688995
045792bbf5167d31c0064c8520d189a09f276502,9.0,0.2036328871892925,0.4929577464788732,0.1818181818181818,0.3317757009345794,0.6453084418320061,0.312825803138774,0.4686641011544804,0.5046728971962616,0.0,0.5104415887850468,0.6422094318560579,1.0,0.794392523364486,0.1060044477390659,0.0864485981308411,0.0912696873840085,0.0158722871127642,0.004143983057144,0.0,0.1060044477390659,0.431856338028169,0.7229114893306854,0.0162328920573874,0.4788732394366197,0.7857782245304111,0.6487727824463119,0.0285462574771894,0.1596958174904943,0.2352941176470588,0.9010989010989012,0.4691705790297339,0.9859154929577464,0.1060044477390659,0.0,1.0,0.6312912028256727,0.0981308411214953,0.1764705882352941,0.2727272727272727,0.5814209055854777,0.3601532567049808,0.0697940503432494
04d32bf7b10a238244d3e1acc3bcf53a449daf99,7.0,0.3862332695984704,0.7183098591549296,0.3181818181818182,0.2641975308641975,0.5851954110389598,0.065025174907542,0.6713144517066084,0.3753086419753086,0.0605709876543208,0.5427372839506173,0.5954408886001138,1.0,0.8419753086419753,0.1543178334184976,0.0695473251028806,0.1536806516059628,0.0606617735733335,0.0276253900893464,0.0618151155834036,0.1543178334184976,0.3348135922330097,0.5908131588491358,0.0278055426137688,0.5048543689320388,0.9293529296839708,0.5857988805544426,0.0834730432947126,0.2015209125475285,0.4852941176470588,0.9972527472527472,0.4654407920792079,0.9655672897196262,0.1522738886050076,0.0,1.0,0.6367937738883664,0.3333333333333333,0.2352941176470588,0.234375,0.5501257052300244,0.4444444444444444,0.1295546558704453
04fea422f4b51279771239f896f7acb7224a2def,9.0,0.2323135755258126,0.7676056338028169,0.1818181818181818,0.4467213114754098,0.6261075678930368,0.1593658662795199,0.440212150433944,0.8032786885245902,0.020107581967213,0.546886475409836,0.6624040561033203,1.0,0.7418032786885246,0.0641148325358851,0.0668032786885245,0.0732457461591534,0.002834727890692,0.0040528814465391,0.0,0.0641148325358851,0.3079954128440367,0.6381074052674869,0.0077109632273855,0.5818181818181818,0.7704084331987364,0.6240666850203086,0.0057884740121218,0.1787072243346007,0.1911764705882352,0.9725274725274726,0.4688614540466392,0.9908256880733944,0.0642201834862385,0.0,1.0,0.7163856611225032,0.1311475409836065,0.0588235294117647,0.2857142857142857,0.5655910789242486,0.4980842911877395,0.0590389016018306
04feabadb3e2d863eded075f541be8ff78d50474,7.5,0.1892925430210325,0.5633802816901409,0.4999999999999999,0.4120603015075377,0.6277830099499946,0.0768672079045702,0.5335501034584689,0.4170854271356783,0.0,0.6581517587939699,0.5825008443821377,1.0,0.8743718592964824,0.0766731643924626,0.0465661641541038,0.0767024214135288,0.0070212985549451,0.0444118463357871,0.0142194479717778,0.0766731643924626,0.312620987654321,0.5928046307331718,0.1339245008905703,0.5061728395061729,0.7869369871545,0.6530147821023147,0.0698725158036659,0.0988593155893536,0.3529411764705882,0.8598901098901099,0.4666666666666667,0.9817073170731708,0.0760233918128654,0.0,1.0,0.6793330126663459,0.1608040201005025,0.2352941176470588,0.64,0.5918615284555658,0.3563218390804598,0.056469298245614
052039d5c5915699359b1d549b36ea69330c0ac3,9.0,0.150095602294455,0.2605633802816902,0.2727272727272727,0.2974683544303797,0.624465766952422,0.061253273002666,0.3629932985852568,0.8734177215189873,0.0,0.4173405063291139,0.6317667885928406,1.0,0.6455696202531646,0.1662049861495844,0.0824894514767932,0.1118005897668694,0.0012429364920431,0.0121443323808489,0.0160035208164618,0.1662049861495844,0.2906868421052632,0.387131181037874,0.0164306792335447,0.2894736842105263,0.7353152126515297,0.4589819188106012,0.0470303043117882,0.1520912547528517,0.1911764705882352,0.8653846153846154,0.4632696390658174,0.853563829787234,0.1537396121883656,0.0,1.0,0.5057317003300383,0.1329113924050632,0.1176470588235294,0.1428571428571428,0.5228613788044353,0.2222222222222222,0.1072874493927125
05203b8a827f60a7cbb49a7d04a0b45dae39fa8d,10.0,0.6644359464627151,0.7887323943661972,0.4545454545454545,0.1652298850574712,0.6027987716341734,0.3772103065919283,0.5562035158891142,0.5732758620689655,0.0528690732758619,0.4443607758620689,0.563096066581078,1.0,0.7959770114942529,0.271541686073591,0.1211685823754789,0.1351613760398994,0.0290979009920121,0.0146724912367571,0.0573946663401857,0.271541686073591,0.3533389380530973,0.4345037378353934,0.0069512521570014,0.336283185840708,0.8971880338930417,0.4744378944779822,0.0783566569397014,0.4144486692015209,0.4999999999999999,0.9945054945054946,0.4667762494004796,0.9155921739130436,0.2706101537028412,0.0301724137931034,1.0,0.4872296414710425,0.3290229885057471,0.6470588235294117,0.1056338028169014,0.532685479619973,0.5708812260536398,0.2147522089896273
05218d5a6d67f5c1d6305dffb907e940260304c1,9.0,0.3269598470363288,0.7253521126760564,0.2272727272727272,0.314868804664723,0.5763970249383735,0.0339685566761313,0.4657863145258103,0.7026239067055393,0.0143039358600581,0.5878583090379008,0.5743555924952082,1.0,0.8629737609329446,0.1209514170040485,0.0873663751214771,0.089952146494977,0.006730219148442,0.0101524145004795,0.0423010327336604,0.1209514170040485,0.4111252427184466,0.5722681869026826,0.0042811205284599,0.4038461538461538,0.9105767404359943,0.5859406562269601,0.0747471069323328,0.1520912547528517,0.3088235294117647,1.0,0.4665107212475634,0.9991574074074074,0.119570771589167,0.0174927113702622,1.0,0.5745454500515228,0.1370262390670553,0.2941176470588235,0.2340425531914893,0.5602210914140627,0.4482758620689655,0.1043478260869565
0538762f44e8dfb07dc26c8c771f06080b9b2dee,8.0,0.1137667304015296,0.2816901408450704,0.2272727272727272,0.3666666666666666,0.6340760790576774,0.0709722629360116,0.4014705882352941,0.6583333333333333,0.0,0.5089925000000001,0.6338519115447295,1.0,0.8583333333333333,0.1014120667522464,0.1188888888888888,0.122011460185734,0.0182710836207921,0.0042107254830056,0.013765113254783,0.1014120667522464,0.4386048780487805,0.5783352235100885,0.0266923067783481,0.4146341463414634,0.8320659671057236,0.5690653497510115,0.182976808159571,0.0608365019011406,0.1911764705882352,0.9862637362637364,0.4666666666666667,1.0,0.0975609756097561,0.0,1.0,0.5721621125985696,0.025,0.0588235294117647,0.2941176470588235,0.5425384451307008,0.2068965517241379,0.068825910931174
056711f171807d5b28f83e7afeb3d7e18ec3a5d9,10.0,0.150095602294455,0.204225352112676,0.2727272727272727,0.2848101265822785,0.6258456078537835,0.1334363401395025,0.4750558451228592,0.6518987341772152,0.0,0.4501177215189873,0.616424360513224,1.0,0.879746835443038,0.2245614035087719,0.1221518987341772,0.1374997186226767,0.0004213261100981,0.0127820519095239,0.0382622994972619,0.2245614035087719,0.5433333333333333,0.5005147794940032,0.1302755328494726,0.1,0.7727719532101441,0.4386857142857143,0.3564251468684689,0.0722433460076045,0.1470588235294117,0.956043956043956,0.4666666666666667,0.8733333333333334,0.1982456140350877,0.0,1.0,0.3310107533791744,0.0569620253164556,0.1176470588235294,0.2105263157894736,0.5222478332383151,0.2068965517241379,0.110423116615067
0577e3c1b0a6df46c7fef07f400b42811cc77250,9.5,0.3986615678776291,0.7464788732394366,0.4545454545454545,0.2559808612440191,0.5910103777996581,0.0776427366636514,0.4515902054601745,0.6985645933014354,0.0,0.5342047846889952,0.5757386609473949,1.0,0.8588516746411483,0.1529758976881456,0.1178628389154705,0.141881486061438,0.032887957175902,0.0205664976845049,0.0731950410010044,0.1529758976881456,0.3980710280373832,0.5522092058444195,0.0041240455231573,0.3551401869158878,0.8542826736911268,0.5339596911991051,0.1959577459697446,0.1787072243346007,0.7352941176470589,1.0,0.4666666666666667,0.9420018691588784,0.1529758976881456,0.0,1.0,0.5225631652890701,0.2224880382775119,0.6470588235294117,0.3050847457627119,0.5395125330872413,0.6206896551724137,0.0902255639097744
057b868ab03f5596f4a8c2e579c401f2fe9a2dfe,8.0,0.0382409177820267,0.147887323943662,0.3636363636363636,0.5121951219512195,0.237917265709717,0.0052325692963399,0.4748923959827833,0.6341463414634146,0.0,0.5206365853658537,0.6959247299500841,1.0,0.975609756097561,0.0454545454545454,0.0227642276422764,0.0332528517934853,0.0159623078329034,0.0023570685368808,0.0,0.0454545454545454,0.2,0.5151117829467762,3.646110631107547e-05,0.5,0.7993788730819184,0.5308823529411765,0.2935834232558122,0.0114068441064638,0.1176470588235294,0.989010989010989,0.4666666666666667,0.8831476190476191,0.0476190476190476,0.0,0.8333333333333331,0.7581073896863368,0.048780487804878,0.1176470588235294,1.0,0.5641447113234198,0.0957854406130268,0.0336842105263157
05b134c1a682085880fb7ce76d221a48955e5b8a,9.0,0.2237093690248566,0.380281690140845,0.3636363636363636,0.3106382978723404,0.6245237843685532,0.0393919642780336,0.4425531914893617,0.7319148936170212,0.0104388297872338,0.4316293617021277,0.6353327250474953,1.0,0.7191489361702128,0.1722488038277511,0.1045390070921985,0.1447867926194049,0.0326497428055623,0.0211251556152216,0.0528001959537192,0.1722488038277511,0.4892109090909091,0.5056392392864798,0.1451463497747119,0.1818181818181818,0.8758525862714223,0.5063457959252077,0.2241849309543261,0.2281368821292775,0.2205882352941176,0.8928571428571429,0.4677517948717948,0.937854794520548,0.155023923444976,0.0127659574468083,1.0,0.4277753612681841,0.0680851063829787,0.1764705882352941,0.2424242424242424,0.559263700459921,0.3486590038314176,0.1039307128580946
05b7c7d664702d3677ddbf5a03e976e24b16544c,8.0,0.1586998087954111,0.4436619718309859,0.1363636363636363,0.3832335329341317,0.6223827282298382,0.0012196711678655,0.6199365973934483,0.5209580838323353,0.0,0.4780221556886229,0.6681937455128243,1.0,0.6407185628742516,0.084703947368421,0.0500998003992016,0.0676181720731625,0.0,0.0054947565055377,0.0027193457405625,0.084703947368421,0.36796875,0.6336301278645518,7.032156881559111e-05,0.5,0.6626297746676431,0.5330727474323063,0.0018757465879615,0.1634980988593156,0.1617647058823529,0.9642857142857144,0.4682730923694779,0.953125,0.084703947368421,0.0,1.0,0.6429621639325587,0.0,0.0588235294117647,0.25,0.5811095418361546,0.2796934865900383,0.0825910931174088
