username,total_submissions,total_problems,total_assignments,final_ratio,avg_duration,max_duration,avg_submit_hour,early_bird_ratio,night_owl_ratio,avg_score,std_score,best_score,score_status_ratio,problem_revisit_ratio,avg_wrong,avg_verdicts,avg_time_per_case,avg_mem_per_case,avg_verdict_entropy,avg_attempts_per_problem,avg_score_improvement_to_final,avg_score_volatility_per_problem,avg_gap_before_final_submission,suspiciously_perfect_problems_ratio,submit_time_entropy,avg_score_progression,avg_problem_duration,verdict_diversity,active_days,activity_days_span,avg_score_trend,final_score_ratio,avg_attempts_before_final,late_night_submit_ratio,assignment_completion_ratio,avg_efficiency_per_problem,weekend_submit_ratio,max_streak_days,compilation_recovery_ratio,problem_switches,avg_submissions_per_problem_per_day
020ef1c31cb4751bbfa1a88fba782db3c402e2fa,0.16634799235181644,0.42957746478873243,0.2727272727272727,0.4285714285714285,0.6233285427520239,0.023568795422527523,0.25983193277310923,0.84,0.0,0.6714891428571429,0.5828513022782809,1.0,0.8514285714285714,0.09592529711375211,0.06457142857142857,0.07536624608349562,0.009271004321795237,0.0022132411391009824,0.03910992247050034,0.09592529711375211,0.32658225806451613,0.5017334484056876,0.04356685792320302,0.3548387096774194,0.7688800066277355,0.5342107710651829,0.03988396568043862,0.09125475285171103,0.3235294117647059,0.989010989010989,0.4697318007662835,0.9533333333333334,0.08488964346349745,0.0,0.9999999999999999,0.5936146008302206,0.1371428571428571,0.1176470588235294,0.5,0.3218390804597701,0.059691912708600775
020f253c343856ea875e959023e79fb1d4d9c0a3,0.0019120458891013381,0.007042253521126761,0.0,0.6666666666666666,0.622347337228383,4.526123474501184e-05,0.47058823529411764,1.0,0.0,0.5619000000000001,0.7231802403274028,1.0,1.0,0.02631578947368421,0.43333333333333335,0.3852993479549496,0.010515046984655628,0.03559963652818194,0.0,0.02631578947368421,0.15715,0.3143,6.675520057547053e-05,0.0,0.0,0.5563117647058824,3.272234327486847e-05,0.0038022813688212928,0.0,0.0,0.55048,0.5,0.02631578947368421,0.0,0.9999999999999999,0.736842105263158,0.0,0.0,0.0,0.007662835249042146,0.02631578947368421
0248e16d134e1bd5b4352701e1f23b904b7c4cdf,0.1959847036328872,0.3450704225352113,0.3181818181818182,0.2475728155339805,0.6226031531699294,0.005308269373164985,0.2946887492861222,0.7815533980582524,0.0,0.5748398058252427,0.5858138506768189,1.0,0.8883495145631068,0.16421052631578947,0.13576051779935275,0.15596134920954646,0.028956012666795674,0.008687687552203508,0.03582607181517832,0.16421052631578947,0.509474,0.5151932155194242,0.0019331795939354583,0.26,0.8249520006437947,0.5300873444873445,0.005921044217308109,0.09125475285171103,0.11764705882352941,0.8873626373626374,0.46884552845528454,0.9979215686274512,0.1631578947368421,0.0,0.9999999999999999,0.44221785908766514,0.058252427184466,0.0,0.217391304347826,0.2260536398467433,0.1519364448857994
024af5e4f76c23e7f08616c60e595453e538a1ba,0.24760994263862332,0.6267605633802817,0.3181818181818182,0.3461538461538461,0.6234054555590591,0.033346677898158254,0.5081447963800905,0.6192307692307693,0.0,0.5460038461538462,0.6168614728827345,1.0,0.8,0.09941520467836257,0.0773076923076923,0.0894852035930874,0.011602547831238801,0.009503658929264254,0.024647404391900784,0.09941520467836257,0.33309000000000005,0.5371919808048886,0.3061113327197857,0.4222222222222222,0.816141758109649,0.5843831808765173,0.21830572057218756,0.16730038022813687,0.38235294117647056,1.0,0.4666666666666667,0.9001011111111111,0.09941520467836257,0.0,0.9999999999999999,0.6168967103749712,0.2961538461538461,0.1764705882352941,0.2352941176470588,0.42911877394636017,0.07894736842105263
0297fd76b36e100882756e636bb03031255f57da,0.25908221797323133,0.33098591549295775,0.22727272727272724,0.1801470588235294,0.6249984192472317,0.08951454678880143,0.5525519031141868,0.5735294117647058,0.0,0.5892172794117647,0.5040767244417139,1.0,0.9154411764705882,0.24561403508771928,0.11825980392156862,0.14906377488754838,0.043805540881353834,0.015635509250607183,0.04552062366506763,0.24561403508771928,0.5115065217391305,0.5460279629789114,0.013005849730270703,0.3125,0.8357144668657125,0.5458388406268941,0.14869148547107103,0.08745247148288973,0.338235294117647,0.9862637362637363,0.46765067650676506,0.9973244897959184,0.2425629290617849,0.0,0.7499999999999999,0.463738460255488,0.0294117647058823,0.1764705882352941,0.1304347826086956,0.21455938697318006,0.18596491228070175
02c88d535d7393d30ce3338174d0a17ee7e8b8cc,0.1682600382409178,0.49295774647887325,0.18181818181818182,0.4011299435028249,0.6341005835013342,0.2693881197199362,0.5516782984380193,0.3389830508474576,0.0831567796610168,0.6998463276836159,0.5144134006997346,1.0,0.9322033898305084,0.07857672349888806,0.07815442561205273,0.0802079042461629,0.005022807421938068,0.006125365602753586,0.0032413849227005435,0.07857672349888806,0.30831690140845075,0.628704730023934,0.026878271101242295,0.5492957746478874,0.7695002757249156,0.6600884920634921,0.012054657344730046,0.053231939163498096,0.25,0.903846153846154,0.4696969696969697,0.9859154929577464,0.07857672349888806,0.0847457627118642,0.9999999999999999,0.6983957408018804,0.1186440677966101,0.23529411764705882,0.6666666666666666,0.30268199233716475,0.06994459833795014
02f8a629f1a01a476de3944da2860d1c107f1b28,0.4435946462715105,0.7253521126760564,0.6818181818181819,0.2258064516129032,0.6279941048774719,0.15045337331850214,0.5616698292220114,0.5053763440860215,0.005275537634408597,0.41952537634408604,0.5976839602126808,1.0,0.7978494623655914,0.18269230769230765,0.12630824372759855,0.14564251614177995,0.024564955471055222,0.010635050128651083,0.05569934380068347,0.18269230769230765,0.45963750000000003,0.47619402271642663,0.0031284586560738816,0.2403846153846154,0.9589114320685823,0.4989324781835811,0.04897757494075195,0.2965779467680608,0.7058823529411765,0.9945054945054946,0.4667241379310345,0.8770342857142858,0.18218623481781376,0.0,0.9999999999999999,0.4319104420691107,0.210752688172043,0.1764705882352941,0.1489361702127659,0.6015325670498084,0.11499639509733237
0304aa9c12a1c900dcb4413c6a4ce40cc05b1696,0.13766730401529637,0.4084507042253521,0.18181818181818182,0.4068965517241379,0.6228081689509849,0.0023763471669047734,0.5322515212981744,0.6689655172413793,0.0,0.7260641379310345,0.4995615785299096,1.0,0.9241379310344828,0.07671721677074042,0.07103448275862069,0.07685546675387854,0.006514494626125737,0.002718198848210936,0.0,0.07671721677074042,0.23228813559322034,0.5040570123817436,0.00039692991571629047,0.5423728813559322,0.7597043821515954,0.5390312500000001,0.00075031171575035,0.053231939163498096,0.14705882352941177,0.8901098901098902,0.4677777777777778,0.9796610169491524,0.0767172167707404,0.0,0.9999999999999999,0.6983017303372028,0.1172413793103448,0.1176470588235294,0.5454545454545454,0.26436781609195403,0.07456140350877191
0306a80129ed6d5afadece8164929697bbbdea69,0.07170172084130018,0.11267605633802817,0.2727272727272727,0.2236842105263158,0.6227689640039534,0.008683142903084713,0.4156346749226006,0.7105263157894737,0.0,0.19078947368421048,0.541197502619982,1.0,0.881578947368421,0.1826625386996904,0.02017543859649123,0.026908557701307206,0.014954643060607377,0.027254141965834196,0.0,0.1826625386996904,0.35294117647058826,0.35502877280334766,0.0024005545196677715,0.4117647058823529,0.7575411775709022,0.44522408963585436,0.0017384728472021778,0.03802281368821293,0.10294117647058823,0.9917582417582419,0.4737777777777778,0.7647058823529411,0.1826625386996904,0.0,0.9999999999999999,0.48444641014300455,0.3157894736842105,0.1764705882352941,0.0,0.07279693486590037,0.15789473684210525
0341249377940c004d0823408ace7cddbddbc923,0.2801147227533461,0.49295774647887325,0.45454545454545453,0.2857142857142857,0.6267908540401972,0.12785756210020072,0.4351740696278511,0.6802721088435374,0.0,0.5634343537414966,0.5776166798371775,1.0,0.8809523809523809,0.16530763528539658,0.15056689342403626,0.20615833766820302,0.011394497509738725,0.07290977081010439,0.05201668721986177,0.16530763528539658,0.35811714285714286,0.5521919793411401,0.3424755909976314,0.3661971830985915,0.8327030246999443,0.4904587009413117,0.3789342048630317,0.12547528517110265,0.4411764705882353,0.9807692307692308,0.4666666666666667,0.9952380952380953,0.1526315789473684,0.0,0.9999999999999999,0.509338106381668,0.2517006802721088,0.4117647058823529,0.4857142857142857,0.42528735632183906,0.10057321521625845
035f97702f2c01d26ab1fae8f39ea2f98a0caa3c,0.1367112810707457,0.3450704225352113,0.13636363636363635,0.3472222222222222,0.6240384042830666,0.04532330351429666,0.4334150326797385,0.7361111111111112,0.0,0.5035763888888889,0.6360146277479803,1.0,0.7152777777777778,0.09894736842105262,0.08912037037037038,0.0889152341434499,0.0,0.0006158419265477904,0.024097358706663064,0.09894736842105262,0.542732,0.6697824447615411,0.0024491760901571512,0.36,0.8321444287343402,0.6313131039915967,0.0020781610352337094,0.12547528517110265,0.10294117647058823,0.09340659340659341,0.4666666666666667,1.0,0.09894736842105262,0.0,0.9999999999999999,0.5467162661899505,0.0416666666666666,0.1764705882352941,0.3414634146341463,0.20689655172413793,0.09036742800397218
0367f82909c46a900501cc32d02b913923f75314,0.01051625239005736,0.01408450704225352,0.0,0.25,0.6224572699799935,0.00038101489716634235,0.07352941176470588,1.0,0.0,0.4153166666666667,0.36254148268393604,1.0,1.0,0.15789473684210525,0.28611111111111115,0.3581308041888955,0.12669214668644957,0.08820391081090141,0.0,0.15789473684210525,0.36506666666666665,0.31999756044859184,0.00027672212534607523,0.0,0.18701694041435618,0.42424058823529415,0.0004179130298333307,0.0076045627376425855,0.0,0.0,0.45508848484848485,0.6369666666666667,0.15789473684210525,0.0,0.9999999999999999,0.2397660818713449,0.0,0.0,0.0,0.019157088122605363,0.15789473684210525
038dfa39ea11eb199e32e61fa4bd264d6d7ebc72,0.1615678776290631,0.36619718309859156,0.18181818181818182,0.3117647058823529,0.6305630096701823,0.0949785836277409,0.4716262975778547,0.8235294117647058,0.0,0.44382352941176473,0.605240148395145,1.0,0.7823529411764706,0.11618669314796426,0.1215686274509804,0.13947487708776457,0.01710241465445451,0.005796159308685086,0.04807514252929812,0.11618669314796426,0.45983962264150946,0.5783556814338914,0.008282939575780001,0.2830188679245283,0.6316814071831748,0.5728787915166067,0.012922747257755494,0.13688212927756654,0.22058823529411764,0.8928571428571429,0.4698224852071006,0.9025716981132076,0.11618669314796426,0.0,0.9999999999999999,0.5163702566880322,0.0647058823529411,0.1176470588235294,0.2702702702702703,0.27969348659003834,0.08717105263157895
041dc9a457bc7a9f1dcb5b215aaa78a6868483f5,0.032504780114722756,0.14084507042253522,0.2727272727272727,0.6,0.6237414808121239,0.00890296428001882,0.45042016806722684,0.8571428571428571,0.0,0.6285714285714286,0.6933053215629915,1.0,0.9428571428571428,0.03508771929824561,0.010476190476190476,0.011008552798712844,0.0,0.0,0.0,0.03508771929824561,0.28571428571428575,0.8689448202427713,0.002555054400416186,0.7142857142857143,0.6934482745871662,0.7843137254901961,0.0007978214932635645,0.011406844106463879,0.07352941176470587,0.8186813186813188,0.4666666666666667,1.0,0.03508771929824561,0.0,0.9999999999999999,0.8108366153478934,0.4857142857142857,0.1764705882352941,0.5,0.08429118773946359,0.031100478468899517
045792bbf5167d31c0064c8520d189a09f276502,0.20363288718929254,0.49295774647887325,0.18181818181818182,0.3317757009345794,0.6453084418320061,0.312825803138774,0.46866410115448043,0.5046728971962616,0.0,0.5104415887850468,0.6422094318560579,1.0,0.794392523364486,0.10600444773906595,0.0864485981308411,0.09126968738400855,0.01587228711276422,0.0041439830571440095,0.0,0.10600444773906595,0.43185633802816903,0.7229114893306854,0.01623289205738745,0.4788732394366197,0.7857782245304111,0.6487727824463119,0.02854625747718946,0.1596958174904943,0.23529411764705882,0.9010989010989012,0.46917057902973397,0.9859154929577464,0.10600444773906595,0.0,0.9999999999999999,0.6312912028256727,0.0981308411214953,0.1764705882352941,0.2727272727272727,0.36015325670498083,0.06979405034324943
04d32bf7b10a238244d3e1acc3bcf53a449daf99,0.3862332695984704,0.7183098591549296,0.3181818181818182,0.2641975308641975,0.5851954110389598,0.06502517490754202,0.6713144517066084,0.3753086419753086,0.06057098765432085,0.5427372839506173,0.5954408886001138,1.0,0.8419753086419753,0.15431783341849767,0.06954732510288067,0.1536806516059628,0.06066177357333359,0.027625390089346415,0.06181511558340365,0.15431783341849767,0.3348135922330097,0.5908131588491358,0.027805542613768802,0.5048543689320388,0.9293529296839707,0.5857988805544426,0.08347304329471265,0.20152091254752852,0.4852941176470588,0.9972527472527473,0.4654407920792079,0.9655672897196262,0.15227388860500765,0.0,0.9999999999999999,0.6367937738883664,0.3333333333333333,0.23529411764705882,0.234375,0.4444444444444444,0.12955465587044535
04fea422f4b51279771239f896f7acb7224a2def,0.2323135755258126,0.7676056338028169,0.18181818181818182,0.4467213114754098,0.6261075678930368,0.1593658662795199,0.44021215043394407,0.8032786885245902,0.02010758196721309,0.546886475409836,0.6624040561033203,1.0,0.7418032786885246,0.06411483253588517,0.06680327868852459,0.0732457461591534,0.0028347278906920813,0.004052881446539193,0.0,0.06411483253588517,0.30799541284403675,0.6381074052674869,0.007710963227385566,0.5818181818181818,0.7704084331987364,0.6240666850203086,0.005788474012121834,0.17870722433460076,0.19117647058823528,0.9725274725274726,0.46886145404663926,0.9908256880733944,0.06422018348623852,0.0,0.9999999999999999,0.7163856611225032,0.1311475409836065,0.058823529411764705,0.2857142857142857,0.4980842911877395,0.05903890160183067
04feabadb3e2d863eded075f541be8ff78d50474,0.18929254302103252,0.5633802816901409,0.49999999999999994,0.4120603015075377,0.6277830099499946,0.07686720790457026,0.5335501034584689,0.4170854271356783,0.0,0.6581517587939699,0.5825008443821377,1.0,0.8743718592964824,0.07667316439246263,0.046566164154103855,0.07670242141352882,0.007021298554945112,0.044411846335787125,0.014219447971777864,0.07667316439246263,0.312620987654321,0.5928046307331718,0.13392450089057034,0.5061728395061729,0.7869369871545,0.6530147821023147,0.06987251580366596,0.09885931558935361,0.3529411764705882,0.8598901098901099,0.4666666666666667,0.9817073170731708,0.07602339181286549,0.0,0.9999999999999999,0.6793330126663459,0.1608040201005025,0.23529411764705882,0.64,0.3563218390804598,0.05646929824561403
052039d5c5915699359b1d549b36ea69330c0ac3,0.15009560229445507,0.2605633802816902,0.2727272727272727,0.2974683544303797,0.624465766952422,0.06125327300266605,0.36299329858525686,0.8734177215189873,0.0,0.41734050632911396,0.6317667885928406,1.0,0.6455696202531646,0.16620498614958448,0.08248945147679325,0.11180058976686949,0.0012429364920431556,0.012144332380848914,0.016003520816461832,0.16620498614958448,0.29068684210526324,0.387131181037874,0.01643067923354475,0.2894736842105263,0.7353152126515297,0.4589819188106012,0.04703030431178822,0.1520912547528517,0.19117647058823528,0.8653846153846154,0.4632696390658174,0.853563829787234,0.15373961218836565,0.0,0.9999999999999999,0.5057317003300383,0.1329113924050632,0.1176470588235294,0.1428571428571428,0.2222222222222222,0.10728744939271254
05203b8a827f60a7cbb49a7d04a0b45dae39fa8d,0.6644359464627151,0.7887323943661972,0.45454545454545453,0.1652298850574712,0.6027987716341734,0.37721030659192833,0.5562035158891142,0.5732758620689655,0.05286907327586199,0.44436077586206896,0.563096066581078,1.0,0.7959770114942529,0.271541686073591,0.12116858237547894,0.13516137603989944,0.02909790099201214,0.014672491236757134,0.057394666340185765,0.271541686073591,0.35333893805309735,0.4345037378353934,0.006951252157001461,0.336283185840708,0.8971880338930417,0.47443789447798224,0.07835665693970145,0.4144486692015209,0.49999999999999994,0.9945054945054946,0.4667762494004796,0.9155921739130436,0.2706101537028412,0.0301724137931034,0.9999999999999999,0.4872296414710425,0.3290229885057471,0.6470588235294117,0.1056338028169014,0.5708812260536398,0.21475220898962732
05218d5a6d67f5c1d6305dffb907e940260304c1,0.32695984703632885,0.7253521126760564,0.22727272727272724,0.314868804664723,0.5763970249383735,0.033968556676131384,0.4657863145258103,0.7026239067055393,0.014303935860058153,0.5878583090379008,0.5743555924952082,1.0,0.8629737609329446,0.12095141700404857,0.08736637512147716,0.08995214649497701,0.0067302191484420225,0.010152414500479537,0.04230103273366049,0.12095141700404857,0.4111252427184466,0.5722681869026826,0.0042811205284599835,0.4038461538461538,0.9105767404359945,0.5859406562269601,0.0747471069323328,0.1520912547528517,0.3088235294117647,1.0,0.4665107212475634,0.9991574074074074,0.11957077158916705,0.0174927113702622,0.9999999999999999,0.5745454500515228,0.1370262390670553,0.2941176470588235,0.2340425531914893,0.4482758620689655,0.10434782608695653
0538762f44e8dfb07dc26c8c771f06080b9b2dee,0.11376673040152963,0.28169014084507044,0.22727272727272724,0.3666666666666666,0.6340760790576774,0.07097226293601161,0.40147058823529413,0.6583333333333333,0.0,0.5089925000000001,0.6338519115447295,1.0,0.8583333333333333,0.10141206675224645,0.11888888888888889,0.12201146018573403,0.018271083620792165,0.004210725483005606,0.013765113254783004,0.10141206675224645,0.4386048780487805,0.5783352235100885,0.026692306778348145,0.4146341463414634,0.8320659671057236,0.5690653497510115,0.182976808159571,0.060836501901140684,0.19117647058823528,0.9862637362637363,0.4666666666666667,1.0,0.0975609756097561,0.0,0.9999999999999999,0.5721621125985696,0.025,0.058823529411764705,0.2941176470588235,0.20689655172413793,0.06882591093117407
056711f171807d5b28f83e7afeb3d7e18ec3a5d9,0.15009560229445507,0.20422535211267606,0.2727272727272727,0.2848101265822785,0.6258456078537835,0.13343634013950254,0.47505584512285925,0.6518987341772152,0.0,0.4501177215189873,0.616424360513224,1.0,0.879746835443038,0.2245614035087719,0.12215189873417723,0.13749971862267676,0.0004213261100981099,0.01278205190952396,0.03826229949726195,0.2245614035087719,0.5433333333333333,0.5005147794940032,0.13027553284947266,0.1,0.7727719532101441,0.4386857142857143,0.35642514686846893,0.07224334600760456,0.14705882352941177,0.9560439560439561,0.4666666666666667,0.8733333333333334,0.1982456140350877,0.0,0.9999999999999999,0.3310107533791744,0.0569620253164556,0.1176470588235294,0.2105263157894736,0.20689655172413793,0.11042311661506707
0577e3c1b0a6df46c7fef07f400b42811cc77250,0.3986615678776291,0.7464788732394366,0.45454545454545453,0.2559808612440191,0.5910103777996581,0.07764273666365146,0.4515902054601745,0.6985645933014354,0.0,0.5342047846889952,0.5757386609473949,1.0,0.8588516746411483,0.15297589768814562,0.1178628389154705,0.14188148606143802,0.032887957175902024,0.020566497684504973,0.07319504100100442,0.15297589768814562,0.39807102803738326,0.5522092058444195,0.004124045523157349,0.3551401869158878,0.8542826736911268,0.5339596911991051,0.19595774596974466,0.17870722433460076,0.7352941176470589,1.0,0.4666666666666667,0.9420018691588784,0.1529758976881456,0.0,0.9999999999999999,0.5225631652890701,0.2224880382775119,0.6470588235294117,0.3050847457627119,0.6206896551724137,0.09022556390977443
057b868ab03f5596f4a8c2e579c401f2fe9a2dfe,0.03824091778202677,0.147887323943662,0.36363636363636365,0.5121951219512195,0.237917265709717,0.0052325692963399945,0.4748923959827833,0.6341463414634146,0.0,0.5206365853658537,0.6959247299500841,1.0,0.975609756097561,0.04545454545454544,0.022764227642276424,0.03325285179348533,0.015962307832903463,0.0023570685368808483,0.0,0.04545454545454544,0.2,0.5151117829467762,3.646110631107547e-05,0.5,0.7993788730819184,0.5308823529411765,0.2935834232558122,0.011406844106463879,0.11764705882352941,0.989010989010989,0.4666666666666667,0.8831476190476191,0.047619047619047616,0.0,0.8333333333333331,0.7581073896863368,0.048780487804878,0.1176470588235294,1.0,0.09578544061302681,0.03368421052631579
