username,total_problems,total_assignments,avg_duration,avg_score_status,avg_submissions
041dc9a457bc7a9f1dcb5b215aaa78a6868483f5,0.14685314685314685,0.30434782608695654,0.7956746031746031,0.9428571428571428,1.6666666666666667
045792bbf5167d31c0064c8520d189a09f276502,0.4965034965034965,0.21739130434782608,0.889492471443406,0.794392523364486,3.0140845070422535
04d32bf7b10a238244d3e1acc3bcf53a449daf99,0.7202797202797203,0.34782608695652173,0.46351508916323736,0.8419753086419753,3.9320388349514563
04fea422f4b51279771239f896f7acb7224a2def,0.7692307692307693,0.21739130434782608,0.31507058287795997,0.7418032786885246,2.2181818181818183
04feabadb3e2d863eded075f541be8ff78d50474,0.5664335664335665,0.5217391304347826,0.8280862646566164,0.8743718592964824,2.45679012345679
052039d5c5915699359b1d549b36ea69330c0ac3,0.26573426573426573,0.30434782608695654,0.12723277074542896,0.6455696202531646,4.157894736842105
05203b8a827f60a7cbb49a7d04a0b45dae39fa8d,0.7902097902097902,0.4782608695652174,0.3786202905491699,0.7959770114942529,6.15929203539823
05218d5a6d67f5c1d6305dffb907e940260304c1,0.7272727272727273,0.2608695652173913,0.24501133786848073,0.8629737609329446,3.298076923076923
0538762f44e8dfb07dc26c8c771f06080b9b2dee,0.2867132867132867,0.2608695652173913,0.8296481481481481,0.8583333333333333,2.926829268292683
056711f171807d5b28f83e7afeb3d7e18ec3a5d9,0.2097902097902098,0.30434782608695654,0.27186708860759495,0.879746835443038,5.266666666666667
0577e3c1b0a6df46c7fef07f400b42811cc77250,0.7482517482517482,0.4782608695652174,0.8085599415204678,0.8588516746411483,3.9065420560747666
057b868ab03f5596f4a8c2e579c401f2fe9a2dfe,0.15384615384615385,0.391304347826087,0.6074322493224933,0.975609756097561,1.8636363636363635
05b134c1a682085880fb7ce76d221a48955e5b8a,0.38461538461538464,0.391304347826087,0.30300354609929075,0.7191489361702128,4.2727272727272725
05b7c7d664702d3677ddbf5a03e976e24b16544c,0.44755244755244755,0.17391304347826086,0.054941783100465734,0.6407185628742516,2.609375
05ed34d40112c0d0c446cb9c00fa6e14851a7aa1,0.38461538461538464,0.391304347826087,0.4492505539727762,0.7350427350427351,6.381818181818182
05f7b04136abf33daf80973c0942a91751222e1e,0.7622377622377622,0.30434782608695654,0.38798895386614685,0.8362573099415205,1.5688073394495412
0601ede7fba3727ac6cae3653b12cebafea42863,0.6013986013986014,0.21739130434782608,0.25502118644067795,0.8601694915254238,2.744186046511628
06024da8147b5cf6105beb4c403f67cf1ff0aea1,0.03496503496503497,0.043478260869565216,0.9527777777777778,1.0,1.6
0603b8a222e368a7727190b2883c7ad7b96ce5ac,0.44755244755244755,0.17391304347826086,0.4183559168925023,0.7439024390243902,3.84375
061a128e882272cd17340c8feb637cd0ff9e5dbf,0.5524475524475524,0.5652173913043478,0.5366980056980057,0.8358974358974359,2.4683544303797467
062e8c58d3f85428aeed19095d12dcab6806f2ac,0.3986013986013986,0.391304347826087,0.3647912992357437,0.8201058201058201,3.3157894736842106
063c339a318b967ec77cd523f9ae4c62a7afa083,0.46153846153846156,0.391304347826087,0.8991835317460317,0.6821428571428572,4.242424242424242
06490d06037ae75484a0a36a7a46e126b0b49495,0.5524475524475524,0.2608695652173913,0.20961704422869473,0.8106796116504854,2.607594936708861
0659d0431565eaacdc601973560ee8331f910947,0.5524475524475524,0.391304347826087,1.0765409446143392,0.7217125382262997,4.139240506329114
06b43a9d40f16603a72a6333318a5086b7bb7e12,0.6363636363636364,0.43478260869565216,0.5980746779388083,0.8297101449275363,3.032967032967033
070671333adf94dadc433fcafc872c6301dd0744,0.38461538461538464,0.34782608695652173,0.16917369901547116,0.6329113924050633,2.8727272727272726
073de6e606b6b7f3f44a8e8301ee87c3c978a2e2,0.6923076923076923,0.43478260869565216,0.5002906448683015,0.7193460490463215,3.707070707070707
076cc92aff4d582b4b87ff0d111496e4a646b12b,0.48951048951048953,0.21739130434782608,0.4818086766541823,0.8033707865168539,2.5428571428571427
0785a61c54bc37c6ddad3c02b29d1f9e15adf85b,0.3986013986013986,0.17391304347826086,0.32751766217084133,0.7976878612716763,3.0350877192982457
0799ab89dacde8042474f7bfe75a739fd151b73d,0.13986013986013987,0.30434782608695654,0.2929985754985755,0.8461538461538461,1.95
080df7c3716ee6b773c346c67056400fc235ffec,0.5874125874125874,0.6086956521739131,0.8193396825396826,0.8857142857142857,2.0833333333333335
081cbf0e54173c1b4c90be93a514521bc9c710fb,0.1258741258741259,0.30434782608695654,0.1401111111111111,1.0,1.3888888888888888
081f6737145108d2cfb3e432f03d59670bae3ded,0.3076923076923077,0.30434782608695654,0.6445810712993123,0.7882736156351792,6.9772727272727275
0821ac06ae77101d7dd9b8dd103f79ffa46657ab,0.13986013986013987,0.21739130434782608,0.3580195473251028,0.8888888888888888,2.7
08399013cfa671c37b50b71ef25f1b2fd606c009,0.7202797202797203,0.5217391304347826,0.6370760233918129,0.8304093567251462,3.320388349514563
08838c74dc4154d8f49b1408d27fb46ccb92d329,0.3776223776223776,0.43478260869565216,1.141968992248062,0.7674418604651163,3.9814814814814814
08b8ccf18df77b125fb5306e9ffb55ad284e1872,0.17482517482517482,0.391304347826087,0.22258714596949888,0.9411764705882353,2.04
091ed1fe8fc042e202205f09f3d49a065c0f4da2,0.1958041958041958,0.34782608695652173,0.36517827529021557,0.9253731343283582,2.392857142857143
092370bceb84374c83ca09e8d8f93c837d923bc7,0.46153846153846156,0.391304347826087,0.6129475308641976,0.9212962962962963,3.272727272727273
09cbbae64d03af8ca53224aaef7657171ba27f50,0.13986013986013987,0.17391304347826086,0.7811015325670498,0.9655172413793104,1.45
09cbe188b9d1e965edf6c1c46a96b9306ec2f329,0.7272727272727273,0.43478260869565216,0.7845252976190475,0.5553571428571429,5.384615384615385
0a2c78cee9afdc522c5f0fae46937138f47b152b,0.15384615384615385,0.08695652173913043,0.6289822048611111,0.4921875,5.818181818181818
0a99205e11c0c6d86b348a926f693d6529e0210f,0.13286713286713286,0.34782608695652173,0.37053362573099413,0.6578947368421053,4.0
0a9b6ec3e82e8a2527b21eb3420a6d9b72f4f71e,0.43356643356643354,0.34782608695652173,0.670486409155937,0.9141630901287554,3.7580645161290325
0aad9682c3c4280eb05dbd27e6cab55f4b1ae4b4,0.06293706293706294,0.08695652173913043,0.056697530864197536,0.7222222222222222,2.0
0aaebc88f6106684d6993c156104c1ef36cf94e0,0.34965034965034963,0.17391304347826086,0.5246108217592592,0.7760416666666666,3.84
0ac20d28419a43394bc94b257c7aab70e87f1675,0.35664335664335667,0.30434782608695654,0.47047330850403474,0.7653631284916201,3.5098039215686274
0aee33404db5dc946de8c70be37c6e82582885c6,0.3986013986013986,0.34782608695652173,0.09237477231329691,0.7827868852459017,4.280701754385965
0af47eed4e0bd9c21637fc39db8fc17fedb6b1c0,0.7062937062937062,0.43478260869565216,0.9447305555555556,0.74,1.9801980198019802
0aff6f7083979073168bbdd6c227015eb09eced9,0.3006993006993007,0.21739130434782608,0.2628769841269841,0.8492063492063492,2.9302325581395348
0b066d297dd2f4288d95b0f4a92a8af79b542bf3,0.5734265734265734,0.43478260869565216,0.9552083333333334,0.7638888888888888,1.7560975609756098
0b18b1d653e0d031e1aee9129432b668c4264d3f,0.6923076923076923,0.21739130434782608,0.8085295616717635,0.7675840978593272,3.303030303030303
0b26c12ecc1bc4c1f127d5e6f6302b1b0b584faf,0.03496503496503497,0.043478260869565216,1.3452777777777778,0.0,1.0
0b4355398b9c16ac0a7f559752e83b655f5aa6c7,0.013986013986013986,0.043478260869565216,0.014537037037037036,0.6666666666666666,1.5
0ba5c041f797e8baecc5f32034046994b801cbcf,0.03496503496503497,0.043478260869565216,0.017055555555555556,0.8,5.0
0bd2037bf68a97753e5e67ab55dac026a649f279,0.3776223776223776,0.21739130434782608,1.0462537878787879,0.740909090909091,4.074074074074074
0bd4c0cd006b55dbfa7806aa4b45926119ce9540,0.42657342657342656,0.391304347826087,0.09838995046001416,0.8535031847133758,2.5737704918032787
0bf111a9caedf02804f6991792490e63bc21058a,0.45454545454545453,0.2608695652173913,0.23003350083752097,0.8844221105527639,3.0615384615384613
0bf71ee0dbde0fb1033887111d3094c61e66f44b,0.4125874125874126,0.34782608695652173,0.6822471264367815,0.8551724137931035,2.457627118644068
0c67423aa82630d4406e9477bb7462db4df09c4d,0.4755244755244755,0.391304347826087,0.912931536319919,0.8633257403189066,6.455882352941177
0c9cad573ea42e5a8d9058b834cbc9255128d54b,0.18181818181818182,0.2608695652173913,0.40581597222222227,0.9583333333333334,1.8461538461538463
0cab57d7705bafe60116d29a1019a774cd661f02,0.6993006993006993,0.43478260869565216,0.7702240566037736,0.8066037735849056,2.12
0d05b13c0460dbd3e3e99537d6eb4665b0dd194b,0.5454545454545454,0.391304347826087,0.6587473460721869,0.9490445859872612,2.0128205128205128
0d667a9fcdc7162fa7182f0e14302a56dbe700c5,0.11888111888111888,0.17391304347826086,0.05499652777777778,0.6125,4.705882352941177
0d815307d5307124d148bbebfb41497230c4bd15,0.02097902097902098,0.043478260869565216,0.035277777777777776,1.0,3.3333333333333335
0dd138a9a2b0349ede3fee340cb02e40197aea3d,0.6083916083916084,0.6086956521739131,0.8535492530345471,0.8361344537815126,2.735632183908046
0de8af23bfda13f21ed67e41a5aace53ff8aef99,0.7622377622377622,0.4782608695652174,0.3590511775362319,0.7418478260869565,3.376146788990826
0dfa65b4dafad47b15abbfd6c6ce1aeb213901cf,0.16083916083916083,0.21739130434782608,0.16814102564102565,0.47863247863247865,5.086956521739131
0e0d9e9f9bc2173402e77be7eaaaf0d562168009,0.14685314685314685,0.13043478260869565,0.45967054263565893,0.7558139534883721,4.095238095238095
0e346c62a6706465a1c49c59224eed1cdb5f7f5c,0.4125874125874126,0.21739130434782608,0.6467848020434227,0.7586206896551724,2.9491525423728815
0e51dc16b3d9de6cbcada8abb58ddeddb448b6e8,0.6783216783216783,0.21739130434782608,0.21592801000357273,0.6270096463022508,3.2061855670103094
0e63b2194be2efd4b5b5f2b6e2d77ac12aaadec3,0.006993006993006993,0.043478260869565216,0.003333333333333333,0.5,2.0
0eb93817d6eb3d5bd3e44dbc75971eea193b924f,0.027972027972027972,0.043478260869565216,1.4609444444444444,1.0,1.25
0ee9ac569e379f04a42a18c88cca093ef1121ab8,0.11888111888111888,0.2608695652173913,0.6607437275985663,0.9516129032258065,3.6470588235294117
0f0664021ebbec70b1d3bb5a5419e22507179671,0.7692307692307693,0.30434782608695654,0.8252583156404812,0.8980891719745223,2.8545454545454545
0f8c46242826be3cbe5e14f5773ee1da97697024,0.45454545454545453,0.43478260869565216,0.34214944201843767,0.7860262008733624,3.523076923076923
0fbb7000a8fd1f413cd7a06ec7baf2b1f6eb493a,0.24475524475524477,0.21739130434782608,0.6390890522875816,0.6911764705882353,3.8857142857142857
0fbef055915162cb6d6501558499544d6dedb799,0.23776223776223776,0.391304347826087,0.5349786324786325,1.0,1.5294117647058822
0fc728b5b267485042d587eeac067b6c4e2a1d15,0.48951048951048953,0.30434782608695654,0.17621627800640147,0.8600823045267489,3.4714285714285715
0fc74820b7bcdd23c196f494e7686305acbdc71e,0.3006993006993007,0.21739130434782608,0.552561475409836,0.7786885245901639,2.8372093023255816
1004df3c370eb09604c10fd89f9e86a2c037a7dd,0.20279720279720279,0.08695652173913043,1.034204980842912,0.7701149425287356,3.0
10208a0e6cd46ed16c4fd6b83f3993696ace5495,0.42657342657342656,0.17391304347826086,0.6068787107718405,0.8854961832061069,2.1475409836065573
10253729dc5e3b0b2d3dddc37638199910394daf,0.7342657342657343,0.4782608695652174,1.0506402625152624,0.7747252747252747,3.466666666666667
1032e725ab35f7bffc504759477f8243066a026b,0.34965034965034963,0.17391304347826086,0.563997955010225,0.803680981595092,3.26
108f1062e8ab6d51f404e7f639e781edc9ae5eb2,0.3706293706293706,0.17391304347826086,0.16603753753753753,0.6918918918918919,3.490566037735849
10ab3b376215f6afcfc642ea66a50f92cf944717,0.006993006993006993,0.043478260869565216,0.2025,1.0,2.0
10e3359db56b99eb2f621d7c875f3c26cdd01a64,0.6363636363636364,0.4782608695652174,0.9991494845360824,0.711340206185567,3.197802197802198
110da1d7ba2be3ffa13d62c7ed8b917e5dcebece,0.2517482517482518,0.21739130434782608,0.025241935483870968,0.8548387096774194,1.7222222222222223
1133fe0ca8444133bea1e55ef5b4026b5e8445fc,0.3006993006993007,0.2608695652173913,0.6467372311827958,0.9435483870967742,5.767441860465116
117d3bf4a5deb7a9f3422f088e10bb3f8eeb7e12,0.6223776223776224,0.6956521739130435,0.8464997713763146,0.8271604938271605,2.730337078651685
11f5d8226ebf0108a5a4ecad896a990ecb369247,0.16083916083916083,0.17391304347826086,0.2387948717948718,0.7538461538461538,2.8260869565217392
11f61032ed64123d44a372930101fd5f3877e010,0.7692307692307693,0.6956521739130435,0.5278347763347763,0.7350649350649351,3.5
11f93249faeb096567269266fbebfc3b0f6b5dc1,0.5174825174825175,0.43478260869565216,1.293669052488071,0.8159509202453987,2.2027027027027026
123c4ff5313ccf709b3bc4bd3365087685440c71,0.46153846153846156,0.34782608695652173,1.3538737717309146,0.6802721088435374,2.227272727272727
12607a7c2283944afc08e1ce4df79ba688a31f74,0.7482517482517482,0.2608695652173913,0.33297604669887276,0.8405797101449275,5.158878504672897
1271071dc622e3a72b0ef187b6e955b9d59db5f8,0.13286713286713286,0.21739130434782608,0.020143908969210172,0.5542168674698795,4.368421052631579
127974170c7fb2e3945a3c5b666bb7f6dadc87ad,0.7902097902097902,0.2608695652173913,0.23143664717348927,0.8280701754385965,2.52212389380531
12887fd9a4df4ba9b88a71f3fb1d2502a75995dd,0.44755244755244755,0.21739130434782608,1.0538136200716846,0.8451612903225807,2.421875
128ed4bebb12d030efad936db13d26a620bd620a,0.5594405594405595,0.30434782608695654,0.40416145367887996,0.6970509383378016,4.6625
12aa60fde9ce650c25faf60398d3c071cb80c1b4,0.7762237762237763,0.21739130434782608,0.8247006535947713,0.7788235294117647,3.828828828828829
12d6e24985ac80a581968fb1f36d699e6dd1cd33,0.4755244755244755,0.34782608695652173,0.8193479284369115,0.788135593220339,1.7352941176470589
12da07c3cca4f480a6064f7cbedaec11d677814a,0.4125874125874126,0.21739130434782608,1.1517654914529916,0.8365384615384616,1.7627118644067796
12f1e26c28f731fd2ad1787db42f4c13de432ea4,0.40559440559440557,0.391304347826087,0.4186826599326599,0.8636363636363636,3.413793103448276
13293554378a8a5f29de5440ab1c49003af0214a,0.4965034965034965,0.5217391304347826,0.4166177556293835,0.9003322259136213,4.23943661971831
132d544dce1633485350dd582ed7f13fad5da3f4,0.08391608391608392,0.21739130434782608,0.31071637426900584,0.9473684210526315,1.5833333333333333
137ffd846ed245676a14f1d5e8676a4ef646182b,0.2867132867132867,0.17391304347826086,0.5163665389527459,0.7011494252873564,4.2439024390243905
1388c66d46212d87c084af2a8fdd0257444ce868,0.6853146853146853,0.43478260869565216,0.45397534952170715,0.9470198675496688,1.5408163265306123
138c5848f009c004f0b8e2379316d5ec18332ff8,0.23776223776223776,0.17391304347826086,0.41428174603174606,0.580952380952381,6.176470588235294
139aa923bf965f373c678ba8c10f500d78269e20,0.48951048951048953,0.4782608695652174,0.88441452991453,0.8769230769230769,3.7142857142857144
13b9e4710dc86e953960ebd2fbae7721d24fdc2a,0.6503496503496503,0.43478260869565216,0.9558062930186824,0.6548672566371682,3.6451612903225805
141e7bebd6db0745569c97910301a67c9962826e,0.5314685314685315,0.43478260869565216,0.6329138888888889,0.79,3.9473684210526314
14354d2cff31b4330ad9e939b18cc8fce8c1c085,0.4125874125874126,0.21739130434782608,0.06334241103848948,0.8823529411764706,2.593220338983051
1438feeb138cf0a2ac3e5583f5caec35e3104234,0.32867132867132864,0.2608695652173913,0.4367618601747815,0.8932584269662921,3.7872340425531914
143fdbefc9ba427b841fbd52b7999b2a996562af,0.43356643356643354,0.391304347826087,0.6279079861111111,0.7421875,2.064516129032258
1466659761d4827040ac1226fa45ad172c4743a4,0.7692307692307693,0.2608695652173913,0.3594052706552706,0.8418803418803419,2.1272727272727274
14a29b0a13697ed0e000bdb9f374180ccb495a2c,0.6643356643356644,0.6086956521739131,1.0833858858858858,0.6756756756756757,2.336842105263158
14a493d035053a109eeeeb50a501d2b69a8ec429,0.7902097902097902,0.2608695652173913,1.2367195207892883,0.5898520084566596,4.185840707964601
14e9c7d5220ae70aadd1e37038e74bba41439d65,0.5244755244755245,0.4782608695652174,0.18364561217268224,0.643312101910828,4.1866666666666665
155290f106d7951f353d1290f55d95a5a1535e90,0.0979020979020979,0.30434782608695654,0.03987472766884531,0.7254901960784313,3.642857142857143
1587f82c10e4a0f4241b317cba4fb5691bab07a1,0.6853146853146853,0.21739130434782608,0.6233909370199693,0.880184331797235,2.2142857142857144
165e4e596c3bdade64bf0bd2491fa8234015f0d2,0.6993006993006993,0.30434782608695654,0.3339019097222222,0.84375,2.56
16a221ec975ec0eb2fcf4acd69fe87281d585ca7,0.7622377622377622,0.2608695652173913,0.9109337231968812,0.8736842105263158,2.614678899082569
16b6e419367318f9a3a28439ae013d55638ba0d3,0.3146853146853147,0.2608695652173913,0.31268172377985465,0.9065420560747663,2.3777777777777778
172ed6401f9b9f97f6603c04fb2be3a83d495f12,0.38461538461538464,0.17391304347826086,0.17617604617604618,0.6493506493506493,2.8
17b62f15056932dddf225da7f5e30911e316f7ed,0.7342657342657343,0.4782608695652174,0.3748749080206034,0.8245033112582781,2.876190476190476
17ce312f66b2f6b7c5766e4d5cb1f7452aa20911,0.06293706293706294,0.043478260869565216,0.006944444444444445,1.0,1.2222222222222223
180a4c5f90b6d7bd4993c51385fb00b4d32d2834,0.006993006993006993,0.043478260869565216,0.09886574074074074,0.75,12.0
18fc5492e3a88861f35c23bbb2805f724c1a135a,0.26573426573426573,0.30434782608695654,0.5532460317460317,0.8785714285714286,3.6842105263157894
191ba6c8fd27e676f8c2f5341bfaf487765fa0dd,0.16783216783216784,0.30434782608695654,0.6718787878787879,0.9090909090909091,2.2916666666666665
195aa2f618f1001a6ca4da0300dd8bb798013a73,0.7692307692307693,0.21739130434782608,0.43660913872452334,0.893491124260355,3.0727272727272728
19787a8ba9b724902ceb45f483190f766e9e291c,0.6363636363636364,0.5652173913043478,0.6744258194976586,0.735632183908046,5.736263736263736
197914fcc84fa89dd136503225f5ecdbecb2600a,0.7692307692307693,0.21739130434782608,0.2549035947712418,0.888235294117647,1.5454545454545454
19bb25163e0a13d6d2b1606c92e1366ad7fd8341,0.5034965034965035,0.21739130434782608,0.4700098765432099,0.68,3.125
19fb6947af793def84e3b7ab4f867bd460ad1b73,0.16783216783216784,0.34782608695652173,0.8357971014492753,0.9347826086956522,1.9166666666666667
1a116d1e7d5af20a32ad9d0232b6803c70f7978d,0.6363636363636364,0.4782608695652174,0.49746185026227946,0.8540772532188842,2.5604395604395602
1a4b69992c879b4e5f64e848ffdddc2f2f401e44,0.6083916083916084,0.43478260869565216,0.5696158392434988,0.624113475177305,3.2413793103448274
1a651a0e1038b173950ab2be4fb4b3016d617aa6,0.916083916083916,1.0,0.6265984974958263,0.8464106844741235,4.572519083969466
1a68900dd1fd8fa7892cc9450d53e991ca241785,0.03496503496503497,0.043478260869565216,0.02365079365079365,1.0,1.4
1abf62f1e76bc5ac164061cff2a8171d6b6de657,0.8111888111888111,0.30434782608695654,0.8706601394451862,0.5540720961281709,6.456896551724138
1ad3d49b185ea0e42354cd94ac86c60ae982616d,0.25874125874125875,0.21739130434782608,0.25373138602520046,0.9175257731958762,2.6216216216216215
1ae3ba4f07f87302215a9b35d195bfbeef187ebc,0.7832167832167832,0.30434782608695654,0.3140398356555913,0.8038585209003215,2.7767857142857144
1b248f11648c9000f277a02dc5d4bea3800ba43a,0.2727272727272727,0.2608695652173913,0.21614814814814812,0.8,1.5384615384615385
1b30ad6d355a521cb70e2eff2efe28c3d2fcec9e,0.25874125874125875,0.2608695652173913,0.3572663723325975,0.7615894039735099,4.081081081081081
1bb7bc7fa80594c77e224e8f9632c765f26838e5,0.1958041958041958,0.17391304347826086,1.2316919191919191,0.9545454545454546,1.5714285714285714
1bdf6175e8df831b083615bea765e48098904986,0.14685314685314685,0.21739130434782608,0.0334241452991453,0.5961538461538461,2.4761904761904763
1bf00adb6ad4cfbed2cab01bf71398e1ed9db042,0.3356643356643357,0.34782608695652173,0.43834229390681007,0.8467741935483871,2.5833333333333335
1c095c774d9d1d3a4ddcf533186e7146fdbf92a7,0.6783216783216783,0.6086956521739131,0.8641989087301587,0.8065476190476191,3.463917525773196
1c34dfe9c77773e6949a4d248b25897b3f78349d,0.43356643356643354,0.391304347826087,0.6070601851851851,0.8717948717948718,2.5161290322580645
1c38445c67beb9a58777c87a9c059cea1ccf2223,0.1048951048951049,0.13043478260869565,0.5063461538461538,0.8461538461538461,1.7333333333333334
1c3928fd78413712a00cd78e6ec020b2cfc666fa,0.2937062937062937,0.21739130434782608,1.3240024154589374,0.7652173913043478,2.738095238095238
1cb262ad711450f9a6a0f5cf786788b17d2d481a,0.7342657342657343,0.30434782608695654,0.4939208074534161,0.6304347826086957,3.066666666666667
1ccece483f66d68acf592f017c1b5ca6c682542a,0.04895104895104895,0.08695652173913043,0.7649116161616161,0.9545454545454546,3.142857142857143
1ce192d1bbeca43c01873d6cd5a6318f4050fa56,0.34965034965034963,0.2608695652173913,0.2183029513888889,0.71875,3.84
1cfda392887d01754199fa5f5cecf6ea3c9b0fec,0.40559440559440557,0.43478260869565216,0.32998901443816697,0.8135593220338984,3.0517241379310347
1d1a20a6ce616a1b0780f5c86f1f6cf9f7c9a5ff,0.7272727272727273,0.21739130434782608,0.8823103448275862,0.7827586206896552,2.7884615384615383
1d2f411ed3ef95a96dea54ce6a09c0d0b65b6a7f,0.2937062937062937,0.2608695652173913,0.169220730797912,0.8859060402684564,3.5476190476190474
1d5ba7c1c8ab8d16890eeb1772560ab942c42003,0.14685314685314685,0.30434782608695654,0.8497813238770686,0.9042553191489362,4.476190476190476
1d9024c71085dc3822bac092baef8b238c3b497f,0.6503496503496503,0.6086956521739131,0.9751968716289104,0.7119741100323624,3.3225806451612905
1db86260a9c5f649ae36ccd97c36920df2d51d20,0.013986013986013986,0.043478260869565216,0.02404320987654321,0.6666666666666666,4.5
1db8dc5d1005cd6d742fd9bfba759aeb2babab66,0.7272727272727273,0.6086956521739131,0.2746946564885496,0.8702290076335878,2.519230769230769
1dccadbfae8f0adb300cb239e727b2481e2b149e,0.07692307692307693,0.08695652173913043,0.46394607843137253,0.8823529411764706,3.090909090909091
1de22c51fffa76f33c3a7698a3f7a9e6ab6be9ac,0.16783216783216784,0.391304347826087,0.01652173913043478,0.9347826086956522,1.9166666666666667
1e055a4ba4266c760d42cc958ce119d344f402f6,0.4195804195804196,0.391304347826087,0.4691602956167176,0.908256880733945,3.6333333333333333
1e09b1a5541a443716e68239b181fc116425a9b2,0.40559440559440557,0.21739130434782608,0.89755291005291,0.8857142857142857,1.8103448275862069
1e347993c7fb0053ac2a1b01b6b6c5a5fc3dad9d,0.7272727272727273,0.2608695652173913,1.220800724637681,0.8739130434782608,2.2115384615384617
1e48d7fffb4fbe08eec6151ce5b2378258d13aeb,0.42657342657342656,0.17391304347826086,0.2785490196078432,0.7764705882352941,2.7868852459016393
1e4b0ce4b171b3e33195524f6a6425a1b8f98597,0.4405594405594406,0.30434782608695654,0.23211702827087444,0.6745562130177515,2.6825396825396823
1e59ca9160cbe32a3bebef6df4339e30a16d0dfd,0.5804195804195804,0.34782608695652173,0.21958619702176402,0.8247422680412371,2.3373493975903616
1e6562ac23e7980dcf32fa8963837c68dafc906f,0.3706293706293706,0.43478260869565216,0.3702476851851852,0.9,2.2641509433962264
1e87dd3db07a664f4eb34b7e0a3ac578ca8846f9,0.5944055944055944,0.5217391304347826,1.0537555114638448,0.7182539682539683,2.9647058823529413
1f15254ccdc062083c8f4e02523e18c2384dc6e1,0.8111888111888111,0.34782608695652173,0.6971121846484165,0.9178743961352657,3.5689655172413794
1f641156e4298943167e0e1ad7a63696ff3bc17d,0.3706293706293706,0.34782608695652173,0.3468203309692671,0.8138297872340425,3.547169811320755
1f7be2d565e2629c4ffe64c30c41252de69300c5,0.34265734265734266,0.2608695652173913,0.8882395833333334,0.75625,3.2653061224489797
1f88d783ff0c3a19a1d34b4e45d71b4f9b14b976,0.7832167832167832,0.2608695652173913,0.6956304956035172,0.8525179856115108,2.482142857142857
1fde2156c0969b0aebe55ebab7ad14f529a492cf,0.7412587412587412,0.2608695652173913,0.7222733285233286,0.8874458874458875,4.3584905660377355
